id,project_slug,cve_id,cwe_id,cwe_name,github_username,github_repository_name,github_tag,github_url,advisory_id,buggy_commit_id,fix_commit_ids
832,parameterized-trigger-plugin_CVE-2017-1000084_parameterized-trigger-2.35,CVE-2017-1000084,CWE-276,CWE-276: Incorrect Default Permissions,jenkinsci,parameterized-trigger-plugin,parameterized-trigger-2.35,https://github.com/jenkinsci/parameterized-trigger-plugin,GHSA-mc22-25r3-2w9w,59a3463c90c45f597ad64e4d967455c13c9b5a55,345d54f8f031bef68ecb6fd4e7eee0be720162e4
833,libpam4j_CVE-2017-12197_libpam4j-1.9,CVE-2017-12197,CWE-20,CWE-20: Improper Input Validation,kohsuke,libpam4j,libpam4j-1.9,https://github.com/kohsuke/libpam4j,GHSA-x9rg-q5fx-fx66,f49e2838cb195b2dce1448393d8c88174ad80652,02ffdff218283629ba4a902e7fe2fd44646abc21
834,plexus-archiver_CVE-2018-1002200_plexus-archiver-3.5,CVE-2018-1002200,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),codehaus-plexus,plexus-archiver,plexus-archiver-3.5,https://github.com/codehaus-plexus/plexus-archiver,GHSA-hcxq-x77q-3469,97c0d97504632a2a80b7d847bccdd9b37d27aea1,f8f4233508193b70df33759ae9dc6154d69c2ea8
835,config-file-provider-plugin_CVE-2019-1003014_config-file-provider-3.4.1,CVE-2019-1003014,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,config-file-provider-plugin,config-file-provider-3.4.1,https://github.com/jenkinsci/config-file-provider-plugin,GHSA-pmc5-74w3-78mw,7e2fedafc3d1c6369ab063d404a6d5a9a11946ce,64fba993c897ff52a9c6c38c6c41806f2e8cc73f
836,github-oauth-plugin_CVE-2019-1003018_github-oauth-0.30,CVE-2019-1003018,CWE-200,CWE-200: Exposure of Sensitive Information to an Unauthorized Actor,jenkinsci,github-oauth-plugin,github-oauth-0.30,https://github.com/jenkinsci/github-oauth-plugin,GHSA-87pj-9q82-m9qh,fae1a8585c0706258270331181ea97d5dddc5997,10d173f541e6f060231e778ec25b8c9846109856
837,job-import-plugin_CVE-2019-1003017_job-import-plugin-1.3,CVE-2019-1003017,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,job-import-plugin,job-import-plugin-1.3,https://github.com/jenkinsci/job-import-plugin,GHSA-8crr-xf35-5f5p,568a61d8917280ae19d1feff16bdf19df032aa7c,8f826a684ba0969697d2a92a6f448aef8f03b66c
838,github-oauth-plugin_CVE-2019-1003019_github-oauth-0.30,CVE-2019-1003019,CWE-384,CWE-384: Session Fixation,jenkinsci,github-oauth-plugin,github-oauth-0.30,https://github.com/jenkinsci/github-oauth-plugin,GHSA-mcqx-wc2j-qx9v,fae1a8585c0706258270331181ea97d5dddc5997,3fcc367022c58486e5f52def3edbac92ed258ba4
839,image-gallery-plugin_CVE-2016-4987_image-gallery-1.3,CVE-2016-4987,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),jenkinsci,image-gallery-plugin,image-gallery-1.3,https://github.com/jenkinsci/image-gallery-plugin,GHSA-8xr3-54w2-8xjp,8fa090a931134dbf91b206470bf8ed6ab9e6783e,20f02f6d53e642431d5e1181a8e7be7971538d50
840,tap-plugin_CVE-2016-4986_tap-1.24,CVE-2016-4986,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),jenkinsci,tap-plugin,tap-1.24,https://github.com/jenkinsci/tap-plugin,GHSA-24jc-w55j-5p83,a98a85c961ef983fb2935aa2987587acc2e11e8e,8e2a3aa86ce57a98c69e6038e15ae8fe47d08124
841,extra-columns-plugin_CVE-2016-3101_extra-columns-1.16,CVE-2016-3101,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,extra-columns-plugin,extra-columns-1.16,https://github.com/jenkinsci/extra-columns-plugin,GHSA-mr4j-7jjv-24m7,c3a2d2cc86cd068f17ed33c7f7abfcb9cedcc49e,028ee0b324299271e7c244f8cb5cc9c4a87c72cf
842,zt-zip_CVE-2018-1002201_zt-zip-1.12,CVE-2018-1002201,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),zeroturnaround,zt-zip,zt-zip-1.12,https://github.com/zeroturnaround/zt-zip,GHSA-qcf3-9vmh-xw4r,d1c40776d2ff18550d95db2609d3d154692dea93,759b72f33bc8f4d69f84f09fcb7f010ad45d6fff
843,lockable-resources-plugin_CVE-2019-1003042_lockable-resources-2.4,CVE-2019-1003042,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,lockable-resources-plugin,lockable-resources-2.4,https://github.com/jenkinsci/lockable-resources-plugin,GHSA-wqjj-c9cx-q7cf,06d9c3a88b0b688acfa74b88e44d0e61b536ab70,4f401e250eb9e865e951b069255fea7052423739
844,fortify-on-demand-uploader-plugin_CVE-2019-1003046_fortify-on-demand-uploader-3.0.10,CVE-2019-1003046,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,fortify-on-demand-uploader-plugin,fortify-on-demand-uploader-3.0.10,https://github.com/jenkinsci/fortify-on-demand-uploader-plugin,GHSA-7jcx-j6gv-m4hf,75c7ecd82d3c0f192eb5d64fd5da42855e14a93f,e555f8d62ef793ce221f471d7172cad847fb9252
845,zephyr-enterprise-test-management-plugin_CVE-2019-1003084_zephyr-enterprise-test-management-1.7,CVE-2019-1003084,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,zephyr-enterprise-test-management-plugin,zephyr-enterprise-test-management-1.7,https://github.com/jenkinsci/zephyr-enterprise-test-management-plugin,GHSA-qj8p-c733-v494,7d833b27eb41824523c39c468834c7889a055c0b,a2a698660c12d78e06f78c813c3ff10b4c30db16
846,openid-plugin_CVE-2019-1003098_openid-2.3,CVE-2019-1003098,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,openid-plugin,openid-2.3,https://github.com/jenkinsci/openid-plugin,GHSA-8v26-3p83-mf2g,c86cbb4dd57d40749a9ba398b8fbb9bf657af9e0,5a91a74a94e44d87cd61afc2441aab42b7542bf0
847,nomad-plugin_CVE-2019-1003092_nomad-0.5,CVE-2019-1003092,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,nomad-plugin,nomad-0.5,https://github.com/jenkinsci/nomad-plugin,GHSA-5q63-jvc9-qphv,6e6406e4fd9a6e6878098740f85d68af7c0dccac,3331d24896b815c375e528207c5572e18631c49d
848,zephyr-enterprise-test-management-plugin_CVE-2019-1003085_zephyr-enterprise-test-management-1.7,CVE-2019-1003085,CWE-862,CWE-862: Missing Authorization,jenkinsci,zephyr-enterprise-test-management-plugin,zephyr-enterprise-test-management-1.7,https://github.com/jenkinsci/zephyr-enterprise-test-management-plugin,GHSA-4p5r-2m5c-hvcc,7d833b27eb41824523c39c468834c7889a055c0b,a2a698660c12d78e06f78c813c3ff10b4c30db16
849,nomad-plugin_CVE-2019-1003093_v0.6.2,CVE-2019-1003093,CWE-862,CWE-862: Missing Authorization,jenkinsci,nomad-plugin,v0.6.2,https://github.com/jenkinsci/nomad-plugin,GHSA-p278-2qh9-6mwj,fe2cc9498561b357c7b1a17fc3b76a492abff755,93ea215a649575e4063e1dfe8361b684c29a91e3
850,openid-plugin_CVE-2019-1003099_openid-2.3,CVE-2019-1003099,CWE-862,CWE-862: Missing Authorization,jenkinsci,openid-plugin,openid-2.3,https://github.com/jenkinsci/openid-plugin,GHSA-3f3p-qhfv-7p8h,c86cbb4dd57d40749a9ba398b8fbb9bf657af9e0,5a91a74a94e44d87cd61afc2441aab42b7542bf0
851,Vitro_CVE-2019-6986_vitro-1.10.0,CVE-2019-6986,CWE-77,CWE-77: Improper Neutralization of Special Elements used in a Command ('Command Injection'),vivo-project,Vitro,vitro-1.10.0,https://github.com/vivo-project/Vitro,GHSA-hgq9-q8g2-3jmg,6e717446b4a1b3da0fcf0130f3d0cfd1ce8b75ed,248ef19107a5ac6f86304fd8f3bc75f3787f8d49
852,pippo_CVE-2018-18240_release-1.11.0,CVE-2018-18240,CWE-502,CWE-502: Deserialization of Untrusted Data,pippo-java,pippo,release-1.11.0,https://github.com/pippo-java/pippo,GHSA-h892-x453-86wc,aff3d736775a247f6c54876e8a50d0789ac8a7b1,c6b26551a82d2dd32097fcb17c13c3b830916296
853,crowd2-plugin_CVE-2018-1000423_crowd2-2.0.0-beta4,CVE-2018-1000423,CWE-522,CWE-522: Insufficiently Protected Credentials,jenkinsci,crowd2-plugin,crowd2-2.0.0-beta4,https://github.com/jenkinsci/crowd2-plugin,GHSA-cg6q-gp23-vwx8,a93d0fa221454adb4087520d8c1c087828211598,580be2a0dfb38d494420901f03555092b885a85f
854,ansible-plugin_CVE-2018-1000149_ansible-0.8,CVE-2018-1000149,CWE-UNKNOWN,,jenkinsci,ansible-plugin,ansible-0.8,https://github.com/jenkinsci/ansible-plugin,GHSA-322x-jv5h-cvjh,02694ea4c4f08d1ace78afd5116ad76db8ddb458,06d30e5b626a978e258a7f4ab473cd7f53a7cba7
855,aws-device-farm-plugin_CVE-2019-1003064_aws-device-farm-1.25,CVE-2019-1003064,CWE-311,CWE-311: Missing Encryption of Sensitive Data,jenkinsci,aws-device-farm-plugin,aws-device-farm-1.25,https://github.com/jenkinsci/aws-device-farm-plugin,GHSA-phwr-pmh3-m8g2,07a1afae063129d512eceb1b51fc0c32bce41d62,2d8cfe3cdd299c152ca5d13aada51cb69d0fec88
856,upload-pgyer-plugin_CVE-2019-1003089_upload-pgyer-1.32,CVE-2019-1003089,CWE-311,CWE-311: Missing Encryption of Sensitive Data,jenkinsci,upload-pgyer-plugin,upload-pgyer-1.32,https://github.com/jenkinsci/upload-pgyer-plugin,GHSA-wchh-wvpx-pf47,fac275a82bbb704de10d9df31e95aa07e3b0be50,af4e89754c31a0d71b98d3f360088e8dae36a313
857,cloudfoundry-plugin_CVE-2019-1003025_cloudfoundry-2.3.1,CVE-2019-1003025,CWE-862,CWE-862: Missing Authorization,jenkinsci,cloudfoundry-plugin,cloudfoundry-2.3.1,https://github.com/jenkinsci/cloudfoundry-plugin,GHSA-2mh9-wpgv-7xr8,4ab76d590f48ec42342c113cb2653d20ccdfb5f0,61208697f60b91ad7f03a4dcec391b6d2115abca
858,groovy-plugin_CVE-2019-1003006_groovy-2.0,CVE-2019-1003006,CWE-862,CWE-862: Missing Authorization,jenkinsci,groovy-plugin,groovy-2.0,https://github.com/jenkinsci/groovy-plugin,GHSA-xfwj-2f34-32f5,da0739d3507c5973d506d18efbda33ad5e37893b,212e048a319ae32dad4cfec5e73a885a9f4781f0
859,token-macro-plugin_CVE-2019-1003011_token-macro-2.5,CVE-2019-1003011,CWE-674,CWE-674: Uncontrolled Recursion,jenkinsci,token-macro-plugin,token-macro-2.5,https://github.com/jenkinsci/token-macro-plugin,GHSA-23h9-m55m-c5jp,f74697a6e54087f9334eef153948ba85f33fe596,70163600031ea8d43833e6eea928f8fa2e44f96a
860,fortify-on-demand-uploader-plugin_CVE-2019-1003047_fortify-on-demand-uploader-3.0.10,CVE-2019-1003047,CWE-862,CWE-862: Missing Authorization,jenkinsci,fortify-on-demand-uploader-plugin,fortify-on-demand-uploader-3.0.10,https://github.com/jenkinsci/fortify-on-demand-uploader-plugin,GHSA-h3rg-4h5g-8fqg,75c7ecd82d3c0f192eb5d64fd5da42855e14a93f,e555f8d62ef793ce221f471d7172cad847fb9252
861,azure-vm-agents-plugin_CVE-2019-1003036_azure-vm-agents-0.8.0,CVE-2019-1003036,CWE-862,CWE-862: Missing Authorization,jenkinsci,azure-vm-agents-plugin,azure-vm-agents-0.8.0,https://github.com/jenkinsci/azure-vm-agents-plugin,GHSA-m33c-cjjj-2mg4,91bfc7d95ae1349ce2a8b6b7e73155848fdc1d82,6cf1e11778993988ded08eb15ea051541341ec12
862,job-dsl-plugin_CVE-2019-1003034_job-dsl-1.71,CVE-2019-1003034,CWE-693,CWE-693: Protection Mechanism Failure,jenkinsci,job-dsl-plugin,job-dsl-1.71,https://github.com/jenkinsci/job-dsl-plugin,GHSA-5r74-pgmq-92mm,0a8a3042e5cb046922057cd3bbe4350f2559f643,a2dc2def098cd6e91df0981fdf838fb44a991496
863,azure-vm-agents-plugin_CVE-2019-1003035_azure-vm-agents-0.8.0,CVE-2019-1003035,CWE-862,CWE-862: Missing Authorization,jenkinsci,azure-vm-agents-plugin,azure-vm-agents-0.8.0,https://github.com/jenkinsci/azure-vm-agents-plugin,GHSA-3hg6-c7f8-3348,d0f07c84346ae192c73c8776c8b24ef3a81a8b08,91bfc7d95ae1349ce2a8b6b7e73155848fdc1d82
864,azure-vm-agents-plugin_CVE-2019-1003037_azure-vm-agents-0.8.0,CVE-2019-1003037,CWE-862,CWE-862: Missing Authorization,jenkinsci,azure-vm-agents-plugin,azure-vm-agents-0.8.0,https://github.com/jenkinsci/azure-vm-agents-plugin,GHSA-r2vw-x3hr-969v,6cf1e11778993988ded08eb15ea051541341ec12,e36c8a9b0a436d3b79dc14b5cb4f7f6032fedd3f
865,matrix-project-plugin_CVE-2019-1003031_matrix-project-1.13,CVE-2019-1003031,CWE-693,CWE-693: Protection Mechanism Failure,jenkinsci,matrix-project-plugin,matrix-project-1.13,https://github.com/jenkinsci/matrix-project-plugin,GHSA-qxf8-8837-hq7w,c6d6d277180bd5a2b19d665c91dbf18bd0778e66,765fc39694b31f8dd6e3d27cf51d1708b5df2be7
866,groovy-plugin_CVE-2019-1003033_groovy-2.1,CVE-2019-1003033,CWE-693,CWE-693: Protection Mechanism Failure,jenkinsci,groovy-plugin,groovy-2.1,https://github.com/jenkinsci/groovy-plugin,GHSA-fm3j-r98g-97jh,c536a7c900f9bae43a04d595d32dc569b31fea46,40777c212d45031324685b54816212299fbe434f
867,deployhub-plugin_CVE-2019-10286_deployhub-8.0.13,CVE-2019-10286,CWE-522,CWE-522: Insufficiently Protected Credentials,jenkinsci,deployhub-plugin,deployhub-8.0.13,https://github.com/jenkinsci/deployhub-plugin,GHSA-9m3c-xfhf-53mh,a06f27d823db9cfa6d900e2dda491f518263d274,6ad56362087f6d34c3532a0962a881cd8a822394
868,klaros-testmanagement-plugin_CVE-2019-10282_klaros-testmanagement-2.0.0,CVE-2019-10282,CWE-522,CWE-522: Insufficiently Protected Credentials,jenkinsci,klaros-testmanagement-plugin,klaros-testmanagement-2.0.0,https://github.com/jenkinsci/klaros-testmanagement-plugin,GHSA-cr98-64h9-g8cg,9872c04979665c6c95a28e8d29227de0738f97a5,7bab10557cc79918f8d61bb92652a7cafb154c22
869,plexus-utils_CVE-2017-1000487_plexus-utils-3.0.15,CVE-2017-1000487,CWE-78,CWE-78: Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),codehaus-plexus,plexus-utils,plexus-utils-3.0.15,https://github.com/codehaus-plexus/plexus-utils,GHSA-8vhq-qq4p-grq3,86c37983bb2bd92b1df43fe73f321ffbfa155070,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41
870,Smack_CVE-2016-10027_4.1.8,CVE-2016-10027,CWE-362,CWE-362: Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),igniterealtime,Smack,4.1.8,https://github.com/igniterealtime/Smack,GHSA-66pq-hqv5-228g,fca2f59e08da2936f6d899a95fb0f6ed9aa07f0c,059ee99ba0d5ff7758829acf5a9aeede09ec820b
871,cxf-fediz_CVE-2017-7662_fediz-1.3.1,CVE-2017-7662,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),apache,cxf-fediz,fediz-1.3.1,https://github.com/apache/cxf-fediz,GHSA-f5ch-36rg-vfcc,02df115e99a02dde43079e4fac10ed9d0d5ec69c,c68e4820816c19241568f4a8fe8600bffb0243cd
872,nablarch-fw-web_CVE-2019-5919_1.5.0,CVE-2019-5919,CWE-327,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,nablarch,nablarch-fw-web,1.5.0,https://github.com/nablarch/nablarch-fw-web,GHSA-hmx6-gc2p-5p82,,
873,directory-studio_CVE-2015-5349_1.5.3.v20100330,CVE-2015-5349,CWE-77,CWE-77: Improper Neutralization of Special Elements used in a Command ('Command Injection'),apache,directory-studio,1.5.3.v20100330,https://github.com/apache/directory-studio,GHSA-p9qj-4rjp-j3w9,a576acab82b3ab261223daa36e032bd683e8d64e,ac57a26fcb98aa17fe9534575cf5fdad00a1c839
874,commons-compress_CVE-2012-2098_rel/1.4,CVE-2012-2098,CWE-400,CWE-400: Uncontrolled Resource Consumption,apache,commons-compress,rel/1.4,https://github.com/apache/commons-compress,GHSA-6fxm-66hq-fc96,4cc02847b2287847a6d26b484cfd1c406e402cb2,020c03d8ef579e80511023fb46ece30e9c3dd27d
875,spring-cloud-sso-connector_CVE-2018-1256_2.1.2.RELEASE,CVE-2018-1256,CWE-UNKNOWN,,pivotal-cf,spring-cloud-sso-connector,2.1.2.RELEASE,https://github.com/pivotal-cf/spring-cloud-sso-connector,GHSA-q4q2-93pw-qwgf,9531430217eb95f9c70e1728d0213b605ffbaa2c,ef647a2acf2363c6018e8543d665ac8862593372
876,spring-integration-extensions_CVE-2018-1263_zip.v1.0.1.RELEASE,CVE-2018-1263,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),spring-projects,spring-integration-extensions,zip.v1.0.1.RELEASE,https://github.com/spring-projects/spring-integration-extensions,GHSA-87vg-5pgx-pggh,8c4e18fde994f3794c266824575ccb8c6bd9469d,d10f537283d90eabd28af57ac97f860a3913bf9b
877,santuario-java_CVE-2014-8152_xmlsec-2.0.2,CVE-2014-8152,CWE-20,CWE-20: Improper Input Validation,apache,santuario-java,xmlsec-2.0.2,https://github.com/apache/santuario-java,GHSA-w7cq-j9p9-hm3m,5b197b8ce5a81414138e96870bd619f3c733631f,55857fd4cdfdb1af4069170ecdac448c078f544e
878,flex-blazeds_CVE-2017-5641_blazeds-4.7.2,CVE-2017-5641,CWE-502,CWE-502: Deserialization of Untrusted Data,apache,flex-blazeds,blazeds-4.7.2,https://github.com/apache/flex-blazeds,GHSA-w8v7-prhw-xjpw,c4ffd05c36be87353510a4335674b58384751f8b,11b0aa132d9a43bf81fa12654ff227ff247b4627
879,deltaspike_CVE-2017-17837_deltaspike-1.8.0,CVE-2017-17837,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),apache,deltaspike,deltaspike-1.8.0,https://github.com/apache/deltaspike,GHSA-4q23-g7mf-xp98,1509247730cbe639bdf51e0d886823f7bba90cf5,4e2502358526b944fc5514c206d306e97ff271bb
880,TwelveMonkeys_CVE-2021-23792_twelvemonkeys-3.7.0,CVE-2021-23792,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,haraldk,TwelveMonkeys,twelvemonkeys-3.7.0,https://github.com/haraldk/TwelveMonkeys,GHSA-pjch-4g28-fxx7,6653f4a85d4d44eae25154373706c4e1350b45cc,da4efe98bf09e1cce91b7633cb251958a200fc80
881,Mybatis-PageHelper_CVE-2022-28111_v5.3.0,CVE-2022-28111,CWE-89,CWE-89: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),pagehelper,Mybatis-PageHelper,v5.3.0,https://github.com/pagehelper/Mybatis-PageHelper,GHSA-w559-623p-vfg8,e2a67fc8b3e1568e60a01da44a4f551cf0f399b8,554a524af2d2b30d09505516adc412468a84d8fa
882,dset_CVE-2022-25645_v3.1.1,CVE-2022-25645,CWE-1321,CWE-1321: Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),lukeed,dset,v3.1.1,https://github.com/lukeed/dset,GHSA-23wx-cgxq-vpwx,56923feb8095e275eb3ef853a53cd9b3476f8260,2d156c7f615877ad11d2586f54865ebdc11e4acc
883,gson_CVE-2022-25647_gson-parent-2.8.8,CVE-2022-25647,CWE-502,CWE-502: Deserialization of Untrusted Data,google,gson,gson-parent-2.8.8,https://github.com/google/gson,GHSA-4jrv-ppp4-jm57,,
884,geronimo_CVE-2009-0039_2.1.3,CVE-2009-0039,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),apache,geronimo,2.1.3,https://github.com/apache/geronimo,GHSA-678x-xfp4-r92r,90188cc2a4faae4ca7fd68a04a9b597b981714a5,aa0c2c26dde8930cad924796af7c17a13d236b16
885,geronimo_CVE-2009-0038_2.1.3,CVE-2009-0038,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),apache,geronimo,2.1.3,https://github.com/apache/geronimo,GHSA-c372-x57p-6x7v,90188cc2a4faae4ca7fd68a04a9b597b981714a5,aa0c2c26dde8930cad924796af7c17a13d236b16
886,esapi-java-legacy_CVE-2022-24891_esapi-2.2.3.1,CVE-2022-24891,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),ESAPI,esapi-java-legacy,esapi-2.2.3.1,https://github.com/ESAPI/esapi-java-legacy,GHSA-q77q-vx4q-xx6q,fb9aaa120202bfee54abfe8299bf2afcb18f4dcc,9473bf4676d2b28fee93ee059099a4f4e707dc51
887,esapi-java-legacy_CVE-2022-23457_esapi-2.2.3.1,CVE-2022-23457,CWE-22,CWE-22: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),ESAPI,esapi-java-legacy,esapi-2.2.3.1,https://github.com/ESAPI/esapi-java-legacy,GHSA-8m5h-hrqm-pxm2,657c2a751c0b8dbd70b8da1bba246d86f7ad3b20,a0d67b75593878b1b6e39e2acc1773b3effedb2a
888,ci-game-plugin_CVE-2012-4441_ci-game-1.18,CVE-2012-4441,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,ci-game-plugin,ci-game-1.18,https://github.com/jenkinsci/ci-game-plugin,GHSA-3qxr-q72q-hmwp,4bdb6194ed2b54b51b96e599d4b5ddc07e48ec97,9ef03da36524038322a7b9c14370a4c497e708f8
889,violations-plugin_CVE-2012-4440_violations-0.7.10,CVE-2012-4440,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,violations-plugin,violations-0.7.10,https://github.com/jenkinsci/violations-plugin,GHSA-5qpv-27q3-6484,4c405be4266588dcf91f02d3442ab6dd6a628694,6dcbef2114adb0f9c01a0a927105fcf80a414e4d
890,antisamy_CVE-2022-29577_v1.6.6.1,CVE-2022-29577,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),nahsra,antisamy,v1.6.6.1,https://github.com/nahsra/antisamy,GHSA-vp37-2f9p-3vr3,b6e76de85a07549f2c97941437dd73430d7287a8,32e273507da0e964b58c50fd8a4c94c9d9363af0
891,antisamy_CVE-2022-28367_v1.6.5,CVE-2022-28367,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),nahsra,antisamy,v1.6.5,https://github.com/nahsra/antisamy,GHSA-3pqg-4rqg-pg9g,578d1f99b5a8d96cbeedef5970eee97fbeb23d27,0199e7e194dba5e7d7197703f43ebe22401e61ae
892,detekt_CVE-2022-0272_v1.19.0-RC2,CVE-2022-0272,CWE-611,CWE-611: Improper Restriction of XML External Entity Reference,detekt,detekt,v1.19.0-RC2,https://github.com/detekt/detekt,GHSA-2cfc-865j-gm4w,08eac68caa24ced140cc017d4de3b258a470232b,c965a8d2a6bbdb9bcfc6acfa7bbffd3da81f5395
893,gerrit-trigger-plugin_CVE-2022-29039_gerrit-trigger-2.35.2,CVE-2022-29039,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,gerrit-trigger-plugin,gerrit-trigger-2.35.2,https://github.com/jenkinsci/gerrit-trigger-plugin,GHSA-455j-8hg5-8576,854934e809326cc6fdbd088aebb5cda75cbe8103,8b1d59645725e6f01057c1cf87170e321f99f6be
894,cvs-plugin_CVE-2022-29037_cvs-2.19,CVE-2022-29037,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,cvs-plugin,cvs-2.19,https://github.com/jenkinsci/cvs-plugin,GHSA-ghq2-m3pq-qf3p,4dade67c660d7ff83c481a9601d309d0680d9247,043ef8801a7b3fbbf778245c3c7174d21e42efe2
895,jira-plugin_CVE-2022-29041_jira-3.7,CVE-2022-29041,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,jira-plugin,jira-3.7,https://github.com/jenkinsci/jira-plugin,GHSA-m3p3-2gp6-ghq8,0339e5a5ed67d490cfe57e8bdfb8e203492e2721,e1eed0d64b4e32ce84946d632dab76c3f0ff6c4e
896,mask-passwords-plugin_CVE-2022-29043_mask-passwords-3.0,CVE-2022-29043,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,mask-passwords-plugin,mask-passwords-3.0,https://github.com/jenkinsci/mask-passwords-plugin,GHSA-pjm3-f4vh-3h3h,99a72fc75b3fa28939e98b39c508654261cee283,55022b3f1935dc005c4075161c176b29bce7b849
897,workflow-cps-global-lib-plugin_CVE-2022-29047_workflow-cps-global-lib-2.21.1,CVE-2022-29047,CWE-863,CWE-863: Incorrect Authorization,jenkinsci,workflow-cps-global-lib-plugin,workflow-cps-global-lib-2.21.1,https://github.com/jenkinsci/workflow-cps-global-lib-plugin,GHSA-hh6f-6fp5-gfpv,c0b6bb974818ea857e29c971ec7b49cc460fe539,97bf32458e60ad252cfe5e7949bacf04459cee64
898,promoted-builds-plugin_CVE-2022-29049_promoted-builds-3.10,CVE-2022-29049,CWE-20,CWE-20: Improper Input Validation,jenkinsci,promoted-builds-plugin,promoted-builds-3.10,https://github.com/jenkinsci/promoted-builds-plugin,GHSA-jmxr-w2jc-qp7w,6149dbd64130303cfc676d05edc812e2f8c9c247,d6fd95688ae2052bf9ac7158bc2579c755167fe0
899,nodelabelparameter-plugin_CVE-2022-29044_nodelabelparameter-1.10.3,CVE-2022-29044,CWE-79,CWE-79: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),jenkinsci,nodelabelparameter-plugin,nodelabelparameter-1.10.3,https://github.com/jenkinsci/nodelabelparameter-plugin,GHSA-pv7p-c7cp-vrh3,604b0481981c2836ffde1343c368b5da2494677d,b8a95cbf678e18dd1f936fd38f23b8cb0695ded7
900,subversion-plugin_CVE-2022-29048_subversion-2.15.3,CVE-2022-29048,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,subversion-plugin,subversion-2.15.3,https://github.com/jenkinsci/subversion-plugin,GHSA-m5cw-c64p-77h6,eeae3e7c1fc2387b956072f05c395d9d86830900,882a7d359f6ac73c53d787bff4d62eba837001ea
901,publish-over-ftp-plugin_CVE-2022-29051_publish-over-ftp-1.16,CVE-2022-29051,CWE-862,CWE-862: Missing Authorization,jenkinsci,publish-over-ftp-plugin,publish-over-ftp-1.16,https://github.com/jenkinsci/publish-over-ftp-plugin,GHSA-5pv7-hx9m-8jh3,6cb3f46d8682df54027b7b9231a9dcc65dd6f80f,b265201428557ab91304e06199ad38221efc23e7
902,publish-over-ftp-plugin_CVE-2022-29050_publish-over-ftp-1.16,CVE-2022-29050,CWE-352,CWE-352: Cross-Site Request Forgery (CSRF),jenkinsci,publish-over-ftp-plugin,publish-over-ftp-1.16,https://github.com/jenkinsci/publish-over-ftp-plugin,GHSA-6w39-qhmq-g8cp,6cb3f46d8682df54027b7b9231a9dcc65dd6f80f,b265201428557ab91304e06199ad38221efc23e7
